//DATASET,
//created,Wed, 25 Apr 2018 21:18:42 GMT

//TRACE,Waveform,Input 1 
//SampledBand
#Time,Power
#(ns),(µW)
70.4725,44.5834583619847
70.475,44.6839300136056
70.4775,44.5391093555192
70.48,44.5143715620668
70.4825,44.6850391662677
70.485,44.4864775011127
70.4875,44.3496185252139
70.49,44.5481089624792
70.4925,44.6300712437848
70.495,44.5544964401295
70.4975,44.4713375990945
70.5,44.6789690481547
70.5025,44.4607502021915
70.505,44.4477748994949
70.5075,44.5400668636809
70.51,44.5006875468845
70.5125,44.7055074769139
70.515,44.496283069904
70.5175,44.6535174070563
70.52,44.780485876165
70.5225,44.3466487495527
70.525,44.216562269579
70.5275,44.6288008662547
70.53,44.5433006664048
70.5325,44.4842795142072
70.535,44.6655014501244
70.5375,44.4467588158891
70.54,44.7233262302527
70.5425,44.4512581527554
70.545,44.6913225797715
70.5475,44.4961496586978
70.55,45.8322201180581
70.5525,50.9311193223627
70.555,67.6750026157325
70.5575,106.482320795744
70.56,170.99787647132
70.5625,241.394169740092
70.565,291.113073034284
70.5675,313.71737624178
70.57,320.665341647578
70.5725,322.120152286805
70.575,322.455096116568
70.5775,322.622448717969
70.58,323.241513241932
70.5825,322.389705518813
70.585,322.443994687666
70.5875,322.504296738243
70.59,322.352975222355
70.5925,322.631723870844
70.595,322.364971141221
70.5975,322.291383446393
70.6,322.743992233997
70.6025,322.321442267544
70.605,322.37825493566
70.6075,322.616046336162
70.61,323.00774316012
70.6125,322.819390138949
70.615,322.389117829694
70.6175,322.362472413819
70.62,322.557143898931
70.6225,322.798478441554
70.625,322.80796081234
70.6275,322.923868381289
70.63,322.571697501612
70.6325,322.514013650513
70.635,322.186120492539
70.6375,322.316682136613
70.64,322.60191308456
70.6425,322.595759673472
70.645,322.727164859502
70.6475,322.27715653216
70.65,322.453724010438
70.6525,322.446371493872
70.655,322.582845776144
70.6575,322.19422872093
70.66,322.489209439626
70.6625,322.774685290663
70.665,322.851534362282
70.6675,322.824826630225
70.67,322.401975951888
70.6725,322.563808780481
70.675,322.550503970982
70.6775,322.474816730266
70.68,322.544396639559
70.6825,322.795573247304
70.685,323.018252766224
70.6875,322.834751343401
70.69,322.938114004065
70.6925,322.68034600942
70.695,322.653286108143
70.6975,322.772548749916
70.7,322.772757460477
70.7025,322.583441206306
70.705,322.600751631063
70.7075,322.699059796559
70.71,324.001502381904
70.7125,333.560246574886
70.715,368.411569216908
70.7175,445.524928523643
70.72,549.029416585073
70.7225,636.746367797478
70.725,683.748863979267
70.7275,700.478712485505
70.73,704.731718044651
70.7325,705.181135767486
70.735,705.214548913028
70.7375,705.258594971331
70.74,705.285240997606
70.7425,705.309759422436
70.745,705.115357032612
70.7475,703.811722906414
70.75,696.047186961084
70.7525,664.401731557282
70.755,575.719688889084
70.7575,411.733825861722
70.76,227.838614470707
70.7625,109.5349482711
70.765,61.9337861362658
70.7675,47.9270928090765
70.77,44.9463814535675
70.7725,44.3763083730815
70.775,44.5992305533929
70.7775,44.567265368639
70.78,44.5667658399849
70.7825,44.5044655119539
70.785,44.4296371665377
70.7875,45.6351952004951
70.79,50.5605899426081
70.7925,69.746825267635
70.795,128.881068996445
70.7975,261.70912754179
70.8,445.887981900872
70.8025,596.690488023638
70.805,672.484167775339
70.8075,698.288842566731
70.81,704.405567748327
70.8125,705.258193412432
70.815,705.134482664724
70.8175,704.962024080173
70.82,705.203427376317
70.8225,705.253438183051
70.825,705.289758394181
70.8275,705.340779321643
70.83,705.130135165307
70.8325,705.429216332369
70.835,705.088884708084
70.8375,705.105187855389
70.84,705.515511648621
70.8425,705.236094661469
70.845,705.351280567085
70.8475,705.015993815118
70.85,705.291379710722
70.8525,705.369333441296
70.855,705.347624177653
70.8575,705.371803065997
70.86,705.016359717847
70.8625,705.466824906954
70.865,705.549424372674
70.8675,706.846551692173
70.87,713.413474408857
70.8725,734.39353018656
70.875,781.296411453402
70.8775,848.635107045166
70.88,910.513766429008
70.8825,947.248998356706
70.885,962.512945987238
70.8875,967.189522439435
70.89,968.227350420523
70.8925,968.388528998263
70.895,968.403446251406
70.8975,968.404640728
70.9,968.404720545006
70.9025,968.404730008714
70.905,968.404730671067
70.9075,968.404730630754
70.91,968.404730627072
70.9125,968.404730624629
70.915,968.404730628626
70.9175,968.404730629522
70.92,968.404730627259
70.9225,968.404730627427
70.925,968.404730622978
70.9275,968.404730625281
70.93,968.404730508265
70.9325,968.404728836154
70.935,968.40473158215
70.9375,968.404724425284
70.94,968.404022794526
70.9425,968.393325090649
70.945,968.263397797295
70.9475,967.351797053316
70.95,962.604922577463
70.9525,943.893317036763
70.955,886.116292819879
70.9575,756.088064515215
70.96,575.67646707748
70.9625,428.925147220274
70.965,353.916159827191
70.9675,329.496569933707
70.97,323.493200699999
70.9725,323.232128265019
70.975,322.29077571882
70.9775,322.060422470936
70.98,322.360237525202
70.9825,322.550683649296
70.985,322.752311554764
70.9875,324.250848132579
70.99,329.696714047546
70.9925,349.271081214889
70.995,399.059299418499
70.9975,483.847162823187
71,580.171372175378
71.0025,652.982984264098
71.005,689.379288803144
71.0075,701.84791554123
71.01,704.680387705686
71.0125,705.196493336048
71.015,705.130239532376
71.0175,705.272232072261
71.02,705.324695257171
71.0225,705.14465676383
71.025,705.007670793758
71.0275,704.850742676304
71.03,701.382373488795
71.0325,687.261758753089
71.035,646.729189322125
71.0375,568.786812564584
71.04,469.227487867697
71.0425,387.937353124096
71.045,343.437497018851
71.0475,327.185075751381
71.05,323.204478213294
71.0525,323.044593014048
71.055,321.866050457789
71.0575,322.839624398754
71.06,322.664151053354
71.0625,322.745441446741
71.065,322.228860188909
71.0675,321.003229747063
71.07,314.430723097984
71.0725,293.551208608095
71.075,245.923656198256
71.0775,174.849540909688
71.08,108.792392844247
71.0825,68.6842887035058
71.085,51.5560618641488
71.0875,45.8896703002218
71.09,44.7422393519764
71.0925,44.5080126632258
71.095,44.6742974668767
71.0975,44.651030670262
71.1,44.527103408828
71.1025,44.6080164022938
71.105,44.5730265070454
71.1075,44.8433721286397
71.11,48.0876632328745
71.1125,61.8814239577774
71.115,109.293263271597
71.1175,227.209476583387
71.12,410.821788668952
71.1225,575.310902745035
71.125,664.234634515927
71.1275,695.919477890559
71.13,703.8228866478
71.1325,704.867031163996
71.135,705.058620941415
71.1375,705.082779880856
71.14,705.301544776104
71.1425,705.26770205197
71.145,705.136927654875
71.1475,705.736432612995
71.15,708.542054651754
71.1525,719.996390270261
71.155,752.729267538741
71.1575,812.56273109087
71.16,881.422216681125
71.1625,931.583719479426
71.165,956.303786700839
71.1675,965.347279802357
71.17,967.835292526304
71.1725,968.328185430759
71.175,968.397716506427
71.1775,968.40439899192
71.18,968.403312447081
71.1825,968.384243903626
71.185,968.192377499798
71.1875,966.801538116232
71.19,959.449367581054
71.1925,929.11891358938
71.195,828.489283772758
71.1975,600.558779254098
71.2,317.132404482312
71.2025,136.037416755587
71.205,67.811115307602
71.2075,49.4152535926179
71.21,45.1096062379597
71.2125,44.6681804968439
71.215,44.3149528061444
71.2175,44.6625475335081
71.22,44.5339312876306
71.2225,44.6353665078218
71.225,44.964927536407
71.2275,46.7825902542259
71.23,55.5179988348368
71.2325,86.6368369171214
71.235,170.786006033143
71.2375,327.557342416203
71.24,504.6878942211
71.2425,627.279027472038
71.245,683.45766077758
71.2475,700.938704068136
71.25,704.696252922172
71.2525,705.161511671942
71.255,705.461524796491
71.2575,705.332746905001
71.26,705.244061548657
71.2625,705.355359864854
71.265,705.406548729529
71.2675,705.710509165191
71.27,708.280309796817
71.2725,718.919571594693
71.275,749.597296605956
71.2775,807.158314262845
71.28,875.952052096489
71.2825,928.060884375905
71.285,954.797940740471
71.2875,964.865724101479
71.29,967.71970331337
71.2925,968.311730838502
71.295,968.396097526386
71.2975,968.404092941925
71.3,968.404192152013
71.3025,968.397976862049
71.305,968.326071000215
71.3075,967.671648705099
71.31,963.62988927627
71.3125,944.966022759937
71.315,876.113212587835
71.3175,691.854700434798
71.32,407.156539391119
71.3225,182.428458980483
71.325,83.4702192195733
71.3275,53.4548171688218
71.33,46.001485362013
71.3325,44.9651355547709
71.335,44.5168010194709
71.3375,44.591532326381
71.34,44.6794814618906
71.3425,44.1552822420607
71.345,44.6214083991253
71.3475,44.9554733704371
71.35,47.5898798663828
71.3525,59.320864705714
71.355,101.24028013872
71.3575,207.239473859251
71.36,381.472806371175
71.3625,550.961336069767
71.365,651.564015584304
71.3675,691.31261063679
71.37,702.764196467659
71.3725,704.754637272027
71.375,705.119768455047
71.3775,705.501450947954
71.38,705.205460368346
71.3825,705.232027595274
71.385,705.271546611908
71.3875,705.608459984875
71.39,705.434861226029
71.3925,705.243833801161
71.395,705.182989217716
71.3975,705.422719546665
71.4,705.153918570695
71.4025,705.216033808917
71.405,705.40007604083
71.4075,705.052247543091
71.41,705.297295993267
71.4125,705.374998240422
71.415,705.18080375665
71.4175,705.459165751783
71.42,705.235472634466
71.4225,704.981034787544
71.425,704.946473048485
71.4275,703.687067274524
71.43,695.527477252148
71.4325,663.523236700769
71.435,574.393637286968
71.4375,409.397894330738
71.44,226.018463210504
71.4425,108.87090967891
71.445,61.8826077844531
71.4475,48.0782403672433
71.45,45.072490138778
71.4525,44.7744455645773
71.455,44.612753211243
71.4575,44.5454042582851
71.46,44.523138501595
71.4625,44.2137527640879
71.465,44.5478030628988
71.4675,44.7863952082048
71.47,46.2979889332095
71.4725,53.1348196964206
71.475,74.4344124273157
71.4775,122.499975639493
71.48,195.508376859284
71.4825,263.706574807201
71.485,303.901253324595
71.4875,318.654227288861
71.49,321.87799038788
71.4925,322.68309447374
71.495,322.799294996735
71.4975,322.937668020715
71.5,322.964903427803
71.5025,322.724786607924
71.505,322.500416054432
71.5075,321.176465837684
71.51,316.145840247537
71.5125,297.447986208657
71.515,251.635890057371
71.5175,182.506905156011
71.52,113.912471108577
71.5225,70.7875878567728
71.525,51.9989345773372
71.5275,46.0070045054223
71.53,44.5901978092952
71.5325,44.665436569438
71.535,44.4636626208667
71.5375,44.7019090088728
71.54,44.746360116154
71.5425,44.5998719875695
71.545,44.6449506715101
71.5475,44.9687679670734
71.55,47.3971904490473
71.5525,56.0831425237307
71.555,80.6547998586822
71.5575,132.520309534765
71.56,205.060377121728
71.5625,270.135680999738
71.565,305.50764074841
71.5675,319.182419170991
71.57,322.086912860764
71.5725,322.225564277764
71.575,322.535073426425
71.5775,322.064926501388
71.58,323.010812715639
71.5825,322.745389777411
71.585,322.618264529245
71.5875,323.690873094328
71.59,327.373669004493
71.5925,344.644676265732
71.595,400.157040584045
71.5975,521.49656437202
71.6,696.722294689404
71.6025,849.203078578924
71.605,929.500773433563
71.6075,958.393765297854
71.61,966.435337688301
71.6125,968.126034183985
71.615,968.378872647614
71.6175,968.402939163199
71.62,968.404659455334
71.6225,968.403205118819
71.625,968.381181024052
71.6275,968.174799583405
71.63,966.84256784361
71.6325,960.932457686184
71.635,942.126701411243
71.6375,898.355198675148
71.64,830.097999480256
71.6425,763.987814336476
71.645,724.501215247049
71.6475,709.706620848882
71.65,706.125586328126
71.6525,705.172747742429
71.655,705.330888420615
71.6575,705.247139017147
71.66,705.424689459507
71.6625,705.318253503887
71.665,705.357197654745
71.6675,705.376995222706
71.67,705.487452241284
71.6725,705.214747592268
71.675,705.615909858465
71.6775,705.209895424577
71.68,705.290724431466
71.6825,705.192682201407
71.685,705.231924319495
71.6875,705.08939484391
71.69,705.236639143943
71.6925,705.327407317027
71.695,705.239296612622
71.6975,705.263055667444
71.7,705.120931335809
71.7025,705.36959362399
71.705,705.248261442209
71.7075,705.340216886832
71.71,705.400892444616
71.7125,705.474817770598
71.715,705.460763041624
71.7175,705.429127646935
71.72,705.138433242857
71.7225,705.450565916163
71.725,705.206697922556
71.7275,705.297984150527
71.73,705.192401922498
71.7325,705.553031149362
71.735,705.434187936075
71.7375,705.369805200034
71.74,705.427299429777
71.7425,705.396729511337
71.745,705.276090603946
71.7475,704.86839713807
71.75,702.121783886052
71.7525,689.965760928284
71.755,653.312925210702
71.7575,579.327054315044
71.76,480.495619264872
71.7625,396.463950341243
71.765,347.692735446239
71.7675,329.042004922412
71.77,324.009496296954
71.7725,322.98792335519
71.775,322.605526632953
71.7775,322.681391425643
71.78,323.123380990031
71.7825,322.815313242363
71.785,322.760866563441
71.7875,324.237325154222
71.79,332.670169724448
71.7925,365.714006185782
71.795,456.717993828189
71.7975,621.492318517442
71.8,800.104864688864
71.8025,910.542164616178
71.805,953.207483430084
71.8075,965.320565015943
71.81,967.955801488346
71.8125,968.359543452082
71.815,968.402038244121
71.8175,968.404478570937
71.82,968.404631809172
71.8225,968.402915054493
71.825,968.381743440367
71.8275,968.169286452045
71.83,966.824075368094
71.8325,960.904724625328
71.835,941.876945448517
71.8375,897.886593154567
71.84,829.492254708348
71.8425,763.603736220101
71.845,724.187161173335
71.8475,709.589749917137
71.85,706.091112824769
71.8525,705.619653687019
71.855,705.168486117608
71.8575,705.31417379885
71.86,705.29889143472
71.8625,705.516844409864
71.865,705.407612362102
71.8675,707.234006310912
71.87,713.852380639817
71.8725,736.200031362912
71.875,784.630154329241
71.8775,852.281110213676
71.88,912.89059052859
71.8825,948.230711383532
71.885,962.801327968937
71.8875,967.253674854054
71.89,968.237285649397
71.8925,968.388775138823
71.895,968.403661122354
71.8975,968.40463044865
71.9,968.40472185953
71.9025,968.40473113859
71.905,968.404730465436
71.9075,968.404730617844
71.91,968.40473062678
71.9125,968.404730628551
71.915,968.40473062719
71.9175,968.404730627919
71.92,968.404730627952
71.9225,968.404730626781
71.925,968.404730628764
71.9275,968.404730625044
71.93,968.40473067235
71.9325,968.404732578935
71.935,968.404739412457
71.9375,968.404651894542
71.94,968.403014975462
71.9425,968.381672286851
71.945,968.169774912367
71.9475,966.74240387723
71.95,959.787320961024
71.9525,934.317845521703
71.955,861.347153290684
71.9575,716.433536499906
71.96,538.756714054108
71.9625,408.997692875825
71.965,347.115497000839
71.9675,327.366033753
71.97,323.167352962708
71.9725,322.73172239463
71.975,322.451022021012
71.9775,322.55051263135
71.98,322.89208722186
71.9825,322.613098747248
71.985,322.647257728024
71.9875,322.965297154814
71.99,328.556085469806
71.9925,349.707184706433
71.995,415.199137228852
71.9975,550.567028571617
72,728.739123802337
72.0025,869.378395831697
72.005,937.327843686698
72.0075,960.638752008169
72.01,966.930140245841
72.0125,968.198456267918
72.015,968.384744177667
72.0175,968.403272016
72.02,968.404694558545
72.0225,968.40472115448
72.025,968.40473222431
72.0275,968.404730747459
72.03,968.404730639096
72.0325,968.404730626302
72.035,968.404730629331
72.0375,968.404730630696
72.04,968.404730628768
72.0425,968.404730627469
72.045,968.404730629534
72.0475,968.40473062481
72.05,968.404730417155
72.0525,968.404731466883
72.055,968.404733793074
72.0575,968.404646902512
72.06,968.403741195629
72.0625,968.388354019025
72.065,968.221888166407
72.0675,967.070904887707
72.07,961.353498577041
72.0725,939.724998159303
72.075,875.207906672522
72.0775,738.493828899187
72.08,558.970952213613
72.0825,419.538672041648
72.085,351.093495017037
72.0875,328.329038505669
72.09,323.635232834085
72.0925,322.291588444814
72.095,322.306144099317
72.0975,322.643494512092
72.1,322.804682176722
72.1025,322.766818879011
72.105,322.245056539721
72.1075,322.051280942498
72.11,318.718721940426
72.1125,304.608232834853
72.115,264.918803194818
72.1175,197.29377489145
72.12,123.9063865469
72.1225,75.4719540096095
72.125,53.6097305104286
72.1275,46.5929100958776
72.13,44.6940834279941
72.1325,44.4882200087565
72.135,44.5404863020526
72.1375,44.6451804379247
72.14,44.6271713671084
72.1425,44.498798565856
72.145,44.4042440558024
72.1475,44.4827937175642
72.15,44.2665103352256
72.1525,44.3213786992632
72.155,44.5677008685652
72.1575,44.6452092232535
72.16,44.4332310564847
72.1625,44.4958320377448
72.165,44.5054293417953
72.1675,44.4113813136001
72.17,44.4406792997873
72.1725,44.4493537167115
72.175,44.2713519311494
72.1775,44.5565588430036
72.18,44.7603783137328
72.1825,44.6619265809247
72.185,44.4543232514707
72.1875,44.553572350908
72.19,45.9203493084471
72.1925,51.4875331005719
72.195,68.4788139770562
72.1975,108.707921480863
72.2,174.714140018271
72.2025,245.193625931844
72.205,293.10435139239
72.2075,314.130980701793
72.21,320.854640226917
72.2125,322.039516281257
72.215,322.577299855366
72.2175,322.217840305818
72.22,321.97999923795
72.2225,322.367538128355
72.225,322.67536271917
72.2275,323.744878028461
72.23,328.685919289567
72.2325,348.953760465668
72.235,404.542909796722
72.2375,503.662885011116
72.24,612.103255694258
72.2425,681.541107441059
72.245,705.920254797384
72.2475,708.130505058879
72.25,706.28170928289
72.2525,705.748939186647
72.255,705.014267780965
72.2575,705.388198984315
72.26,705.362182681608
72.2625,705.058662409057
72.265,705.377254554268
72.2675,705.871876979641
72.27,709.289315558517
72.2725,723.566049676773
72.275,762.070793305571
72.2775,828.10446085527
72.28,897.120151995824
72.2825,941.572787333596
72.285,960.782114167988
72.2875,966.795847643388
72.29,968.172687411641
72.2925,968.380287523297
72.295,968.403275806424
72.2975,968.404673071009
72.3,968.404294447858
72.3025,968.395272216105
72.305,968.298684317704
72.3075,967.538915959643
72.31,963.442421958202
72.3125,946.804985033352
72.315,893.309216563277
72.3175,768.330127708357
72.32,586.962877195776
72.3225,434.388652218559
72.325,356.932688000414
72.3275,329.982725964134
72.33,323.415752985546
72.3325,322.585848813212
72.335,322.447801245945
72.3375,323.006808469551
72.34,322.916534506775
72.3425,323.005614017508
72.345,322.262491137469
72.3475,321.928583153968
72.35,318.521059020433
72.3525,303.873373648049
72.355,264.575057277533
72.3575,196.440995836715
72.36,123.705039099521
72.3625,75.1221363109482
72.365,53.1962961771437
72.3675,46.4699437881117
72.37,44.7124647469632
72.3725,44.2436442051409
72.375,44.6424942068016
72.3775,44.3955047309586
72.38,44.3898054675018
72.3825,44.7475173365062
72.385,44.5927420460455
72.3875,44.5826472737794
72.39,44.4911453832872
72.3925,44.4227271601591
72.395,44.5291918577192
72.3975,44.6098355295486
72.4,44.4869155218464
72.4025,44.4228113971938
72.405,44.4220606631045
72.4075,44.4549126819364
72.41,44.4716348580322
72.4125,44.5465064102625
72.415,44.5403784590839
72.4175,44.4096366908338
72.42,44.4484088695965
72.4225,44.7968946753458
72.425,44.5019163328452
72.4275,46.1930564135839
72.43,53.6510226514662
72.4325,84.8903194851747
72.435,187.164339668053
72.4375,416.952127390492
72.44,702.062866562896
72.4425,881.819654761368
72.445,947.08093077254
72.4475,964.255603904037
72.45,967.801386451487
72.4525,968.345933509056
72.455,968.401080047608
72.4575,968.404565929996
72.46,968.404751452127
72.4625,968.404730553999
72.465,968.404730645962
72.4675,968.404730592898
72.47,968.40473062736
72.4725,968.404730625632
72.475,968.404730627024
72.4775,968.404730627742
72.48,968.40473062743
72.4825,968.404730629243
72.485,968.404730628902
72.4875,968.404730628394
72.49,968.404730628507
72.4925,968.404730626683
72.495,968.404730628904
72.4975,968.40473062678
72.5,968.404730626182
72.5025,968.404730627769
72.505,968.40473062927
72.5075,968.404730625685
72.51,968.404730629369
72.5125,968.40473062646
72.515,968.404730628988
72.5175,968.404730628711
72.52,968.404730626239
72.5225,968.404730627254
72.525,968.404730628341
72.5275,968.404730622475
72.53,968.404730491191
72.5325,968.404729568187
72.535,968.404719414887
72.5375,968.404582964614
72.54,968.403543654348
72.5425,968.381015655269
72.545,968.156838810351
72.5475,966.586781905893
72.55,958.598917009244
72.5525,926.846588205632
72.555,825.813023806125
72.5575,604.417937206481
72.56,329.431319028978
72.5625,146.455905385007
72.565,72.5996809722704
72.5675,51.1394473240878
72.57,45.6022443373497
72.5725,44.7686276297715
72.575,44.6922681113288
72.5775,44.7315665511169
72.58,44.3948433490785
72.5825,44.6881827542456
72.585,44.9089409906916
72.5875,45.0095931096851
72.59,48.1605365041907
72.5925,61.8476501995338
72.595,108.836721590025
72.5975,226.876747132903
72.6,410.060609273254
72.6025,574.93627508417
72.605,663.643352240905
72.6075,695.895672360795
72.61,704.06569743471
72.6125,705.245797542332
72.615,705.425120968849
72.6175,705.229200792251
72.62,705.183975971783
72.6225,705.319510711868
72.625,705.050976561287
72.6275,703.429002848455
72.63,694.346296711103
72.6325,659.662828521302
72.635,566.306515697673
72.6375,399.505539507629
72.64,219.533010130312
72.6425,106.239158375947
72.645,61.0561646941699
72.6475,47.85356473958
72.65,45.0041215667812
72.6525,44.5134630430789
72.655,44.6666535041716
72.6575,44.6212150141448
72.66,44.3980319362117
72.6625,44.6362220384507
72.665,44.8430469175874
72.6675,44.9925350037628
72.67,47.8482678787042
72.6725,61.5558063295919
72.675,107.644823810319
72.6775,223.398613774486
72.68,405.235539424579
72.6825,570.699110928939
72.685,661.749149131323
72.6875,695.310659953912
72.69,703.541695737566
72.6925,705.016356659299
72.695,705.313190337051
72.6975,705.072946847726
72.7,705.157225981172
72.7025,705.106473941492
72.705,705.194619216266
72.7075,704.467747522643
72.71,700.355668013317
72.7125,682.475329785919
72.715,633.245498005478
72.7175,542.801684793637
72.72,437.709032339684
72.7225,362.728360704972
72.725,330.117240553604
72.7275,322.972209297787
72.73,321.963585961265
72.7325,322.179840197719
72.735,322.612565032246
72.7375,323.156012970043
72.74,322.543974332987
72.7425,322.939698156324
72.745,322.686365632378
72.7475,321.264283574413
72.75,314.994370256659
72.7525,293.999077501065
72.755,247.735498071827
72.7575,177.139036792697
72.76,110.790755337531
72.7625,69.2361837335328
72.765,51.4719441725398
72.7675,45.8964541558149
72.77,44.8238482360828
72.7725,44.4700919792704
72.775,44.4670552348651
72.7775,44.5697050562544
72.78,44.4891864051006
72.7825,44.5507908390371
72.785,44.6327612666217
72.7875,45.1993444889096
72.79,48.1475792873731
72.7925,62.3353177351733
72.795,111.515259927021
72.7975,232.422419455557
72.8,418.806907594792
72.8025,581.825884920328
72.805,667.376536405129
72.8075,696.855426976491
72.81,704.064580253377
72.8125,705.257793396643
72.815,705.102153234277
72.8175,705.31119040703
72.82,705.382226144457
72.8225,705.460828256318
72.825,705.085711941627
72.8275,705.319172577593
72.83,705.35190910876
72.8325,705.343242932114
72.835,705.210235902765
72.8375,705.342630672084
72.84,705.241928422142
72.8425,705.051486808031
72.845,705.343979683763
72.8475,705.371217941615
72.85,705.031420858447
72.8525,705.308620385503
72.855,705.142437201989
72.8575,705.111060499097
72.86,705.294477285171
72.8625,705.047959033836
72.865,705.267356576679
72.8675,705.288394948753
72.87,705.114082737519
72.8725,705.242168843063
72.875,705.338626086484
72.8775,705.261812095941
72.88,705.214920131336
72.8825,705.208383796355
72.885,705.45343108048
72.8875,705.23720195869
72.89,705.460032512908
72.8925,705.387190125488
72.895,705.240618825291
72.8975,705.402019551873
72.9,705.520906589116
72.9025,705.318880569906
72.905,704.626726888398
72.9075,701.008918492041
72.91,684.578583797308
72.9125,631.079895491373
72.915,511.27992195062
72.9175,335.100755054693
72.92,176.151822982297
72.9225,88.686990840184
72.925,56.044664487397
72.9275,47.0655060361074
72.93,44.8773162126977
72.9325,44.7009107758035
72.935,44.568932707085
72.9375,44.5931475373125
72.94,44.6238026009765
72.9425,44.3583299925978
72.945,44.7107332923274
72.9475,45.0159686538606
72.95,48.4190891879254
72.9525,64.9591638149074
72.955,125.573619519821
72.9575,291.473729554338
72.96,568.416228606265
72.9625,808.389579503777
72.965,921.764620637925
72.9675,957.422786546037
72.97,966.364403908973
72.9725,968.126213912067
72.975,968.378252484589
72.9775,968.403160649247
72.98,968.403843161949
72.9825,968.395150022996
72.985,968.306396707257
72.9875,967.685865766025
72.99,964.702540191126
72.9925,954.339748862885
72.995,927.010090166867
72.9975,874.229417883001
73,805.584306477562
73.0025,748.917304933753
73.005,718.509884074001
73.0075,708.484214489565
73.01,705.465304666479
73.0125,705.256776726372
73.015,705.122707221033
73.0175,705.209192202675
73.02,705.235865862198
73.0225,705.157900998443
73.025,705.081912081573
73.0275,704.230392619205
73.03,699.100989212321
73.0325,680.530678120824
73.035,632.559553322555
73.0375,549.019780838721
73.04,450.087462065582
73.0425,375.291595156056
73.045,337.67325781289
73.0475,325.540083849814
73.05,322.342920060093
73.0525,322.538067477225
73.055,322.508385464835
73.0575,322.356183201454
73.06,322.462266508319
73.0625,322.135424805267
73.065,323.267124790267
73.0675,321.909564322229
73.07,319.009918036757
73.0725,304.10389750348
73.075,264.463097677859
73.0775,196.751354230461
73.08,123.588110670381
73.0825,75.2762158401919
73.085,53.4299842159226
73.0875,46.3433345481631
73.09,44.7104220487403
73.0925,44.5007173668881
73.095,44.265499872587
73.0975,44.7087094344937
73.1,44.6915499406505
73.1025,44.5227208525196
73.105,44.499741187908
73.1075,44.3888988247888
73.11,44.7044735357816
73.1125,44.3049393720584
73.115,44.3858591843022
73.1175,44.5518125795922
73.12,44.4064942178108
73.1225,44.6057943318389
73.125,44.3896914405217
73.1275,44.4248894377845
73.13,44.5205120011254
73.1325,44.5890381787851
73.135,44.619322481922
73.1375,44.6895750161279
73.14,44.4689475140371
73.1425,44.6402239776897
73.145,44.5542428555924
73.1475,44.6951038344033
73.15,45.2597251387748
73.1525,47.7545571619341
73.155,57.2497634974215
73.1575,83.720738193141
73.16,136.410749207042
73.1625,208.986529240697
73.165,272.432040782676
73.1675,306.459166206903
73.17,319.194517512317
73.1725,322.350173310141
73.175,322.731381064802
73.1775,322.631117513324
73.18,322.718123290969
73.1825,322.75202163063
73.185,322.118368674082
73.1875,321.81741646951
73.19,318.916409975361
73.1925,305.719844303008
73.195,268.793604616001
73.1975,203.335011833763
73.2,130.394754453926
73.2025,79.4300693184453
73.205,55.43580314329
73.2075,47.1587041293196
73.21,44.7836681808512
73.2125,44.4478645641235
73.215,44.7037116620826
73.2175,44.3352833846144
73.22,44.4797775724215
73.2225,44.4417340284942
73.225,44.5556929470398
73.2275,44.9140140981853
73.23,47.4933735535671
73.2325,59.0190748542516
73.235,98.8793427053666
73.2375,201.21699604058
73.24,373.155574125141
73.2425,544.220470681709
73.245,648.074102362581
73.2475,690.203043633877
73.25,702.524811546496
73.2525,704.740395263338
73.255,705.245014578251
73.2575,705.181129727154
73.26,705.303669683217
73.2625,705.271284715551
73.265,705.162797950337
73.2675,704.079047911993
73.27,697.766611081885
73.2725,669.839591836537
73.275,588.227675180459
73.2775,430.593050013303
73.28,244.450648889552
73.2825,118.771549067128
73.285,65.5497309598602
73.2875,49.0697855531742
73.29,45.3900180655837
73.2925,44.6836847273703
73.295,44.7310753436533
73.2975,44.6235742861329
73.3,44.5821768399984
73.3025,44.6013362681762
73.305,44.8738456737029
73.3075,45.2346031351869
73.31,49.3715060984443
73.3125,67.5114702607891
73.315,130.181014286766
73.3175,295.883527410961
73.32,566.904163508139
73.3225,804.505632950181
73.325,919.549580740005
73.3275,956.731275337748
73.33,966.20177710443
73.3325,968.102959745379
73.335,968.377359730754
73.3375,968.403162352147
73.34,968.404445708914
73.3425,968.400432118902
73.345,968.356055143785
73.3475,968.009711929136
73.35,966.140590924296
73.3525,958.736935859342
73.355,937.055836759997
73.3575,889.825005644854
73.36,821.001385087005
73.3625,757.796658217132
73.365,722.13307604714
73.3675,709.042052817594
73.37,705.803007064921
73.3725,705.198460579654
73.375,705.285286275208
73.3775,705.433545671061
73.38,705.326867936311
73.3825,705.122839771327
73.385,705.19487611896
73.3875,705.483713876689
73.39,705.340273967555
73.3925,700.904917334059
73.395,681.127332126038
73.3975,628.055650332306
73.4,537.726240834782
73.4025,439.774142024235
73.405,369.92795471378
73.4075,336.523899958118
73.41,325.801110224131
73.4125,323.718582603662
73.415,322.93874219962
73.4175,322.724774481865
73.42,322.39448114607
73.4225,322.322547920476
73.425,322.494501945089
73.4275,320.952528975914
73.43,314.614678907969
73.4325,293.206601950498
73.435,245.453663572407
73.4375,175.144335211912
73.44,109.438806863645
73.4425,69.0663891838973
73.445,51.143379464619
